timestamp,latitude,longitude,type,amplitude_ka,height_m,num_sensors
2026-08-31T11:17:25.590596220Z,5.189554,115.578275,Cloud to Cloud,-14524,3226,10
2026-08-31T11:17:27.018789492Z,5.125566,115.605798,Cloud to Ground,-20577,0,11
2026-08-31T11:17:28.401928647Z,5.1738,115.471282,Cloud to Ground,-17152,0,13
2026-08-31T11:17:28.300702280Z,5.152561,115.471206,Cloud to Cloud,-12527,10095,8
2026-08-31T11:17:27.655764241Z,5.170117,115.616995,Cloud to Cloud,-11178,10997,10
2026-08-31T11:17:28.395785505Z,5.110544,115.532637,Cloud to Cloud,5528,3004,5
2026-08-31T11:17:27.864188715Z,5.139596,115.616309,Cloud to Cloud,20348,10942,6
2026-08-31T11:17:27.954534804Z,5.186921,115.59608,Cloud to Ground,31206,0,8
2026-08-31T11:17:27.181372383Z,6.799935,117.417413,Cloud to Cloud,16241,13164,8
2026-08-31T11:17:29.693554604Z,5.078658,115.631277,Cloud to Ground,36641,0,10
2026-08-31T11:17:31.563547249Z,6.700582,117.475522,Cloud to Ground,15051,0,9
2026-08-31T11:17:31.785366308Z,5.146859,115.652488,Cloud to Ground,-12664,0,9
2026-08-31T11:17:31.662068064Z,5.211355,115.702994,Cloud to Cloud,-12262,5866,7
2026-08-31T11:17:31.688474539Z,5.118077,115.629855,Cloud to Ground,13121,0,11
2026-08-31T11:17:31.631062950Z,5.099111,115.590979,Cloud to Ground,18634,0,10
2026-08-31T11:17:31.677828396Z,5.151096,115.57576,Cloud to Ground,27038,0,7
2026-08-31T11:17:31.758457169Z,5.162032,115.597292,Cloud to Ground,33173,0,14
2026-08-31T11:17:31.854129234Z,14.258433,134.854463,Cloud to Ground,13559,0,9
2026-08-31T11:17:31.891947769Z,14.249927,134.854253,Cloud to Ground,14937,0,12
2026-08-31T11:17:34.093244225Z,7.65325,117.563804,Cloud to Cloud,-14908,7633,8
2026-08-31T11:17:33.888940494Z,7.626711,117.640659,Cloud to Cloud,22906,15534,7
2026-08-31T11:17:33.198825565Z,14.873459,134.694337,Cloud to Ground,-13433,0,8
2026-08-31T11:17:34.993813884Z,5.230216,115.710513,Cloud to Cloud,-14005,7694,10
2026-08-31T11:17:37.497866448Z,15.100871,133.32816,Cloud to Cloud,9158,3149,7
2026-08-31T11:17:37.495833053Z,15.104941,133.314029,Cloud to Ground,16072,0,10
2026-08-31T11:17:38.191416656Z,3.778371,114.759923,Cloud to Ground,36418,0,10
2026-08-31T11:17:40.405834814Z,6.740456,117.051698,Cloud to Cloud,-8997,13300,7
2026-08-31T11:17:40.331261364Z,5.204329,115.659749,Cloud to Cloud,-16805,4536,10
2026-08-31T11:17:40.317231805Z,5.088346,115.564297,Cloud to Ground,-8257,0,6
2026-08-31T11:17:40.310263722Z,5.088451,115.61017,Cloud to Ground,20605,0,8
2026-08-31T11:17:40.400918124Z,6.553341,117.77378,Cloud to Cloud,-14471,19911,7
2026-08-31T11:17:41.218702031Z,6.702358,117.81693,Cloud to Cloud,-18886,8975,8
2026-08-31T11:17:41.563295056Z,6.707108,117.740302,Cloud to Cloud,11216,15718,7
2026-08-31T11:17:41.801212151Z,6.685257,117.714121,Cloud to Ground,12180,0,6
2026-08-31T11:17:41.472071899Z,5.184898,115.714578,Cloud to Cloud,-10255,5305,7
2026-08-31T11:17:41.947476644Z,5.086235,115.506111,Cloud to Cloud,-19894,18261,16
2026-08-31T11:17:41.446456784Z,6.822132,117.747144,Cloud to Ground,69661,0,7
2026-08-31T11:17:41.194362692Z,14.83642,134.969449,Cloud to Ground,36306,0,11
2026-08-31T11:17:42.107228287Z,6.681257,117.291669,Cloud to Cloud,-15978,3025,9
2026-08-31T11:17:42.427932571Z,6.752596,117.493675,Cloud to Ground,-10093,0,6
2026-08-31T11:17:42.785500739Z,6.699075,117.458069,Cloud to Ground,28420,0,7
2026-08-31T11:17:42.931991661Z,6.741264,117.451903,Cloud to Ground,39754,0,8
2026-08-31T11:17:42.868231012Z,6.741585,117.455303,Cloud to Ground,77125,0,7
2026-08-31T11:17:42.164838705Z,5.163686,115.573244,Cloud to Cloud,-18272,14274,11
2026-08-31T11:17:42.603494534Z,5.130037,115.617325,Cloud to Ground,-18252,0,10
2026-08-31T11:17:42.146482274Z,5.168545,115.573172,Cloud to Ground,-17973,0,12
2026-08-31T11:17:43.888304810Z,5.114116,115.585244,Cloud to Ground,13748,0,10
2026-08-31T11:17:43.869836046Z,5.079291,115.588138,Cloud to Cloud,14387,3022,6
2026-08-31T11:17:43.591463335Z,5.178625,115.656964,Cloud to Ground,33508,0,16
2026-08-31T11:17:44.318935062Z,5.674061,117.102503,Cloud to Ground,26425,0,7
2026-08-31T11:17:44.254796000Z,19.3326,118.204,Cloud to Ground,-3759,0,8
2026-08-31T11:17:45.133590754Z,5.075299,115.576365,Cloud to Cloud,6728,16438,7
2026-08-31T11:17:45.903155000Z,5.1696,115.4122,Cloud to Ground,20400,0,5
2026-08-31T11:17:46.462648511Z,14.873314,134.734652,Cloud to Ground,-18452,0,7
2026-08-31T11:17:47.610977390Z,5.192192,115.605938,Cloud to Cloud,-13925,5705,8
2026-08-31T11:17:47.627146529Z,5.027763,115.515951,Cloud to Ground,16471,0,6
2026-08-31T11:17:48.648383898Z,5.113183,115.596258,Cloud to Cloud,-14534,4473,16
2026-08-31T11:17:49.507946248Z,5.192521,115.558768,Cloud to Ground,-24402,0,18
2026-08-31T11:17:49.541135166Z,5.119882,115.55303,Cloud to Ground,22351,0,9
2026-08-31T11:17:49.966353142Z,14.29344,134.022871,Cloud to Ground,-13671,0,12
2026-08-31T11:17:50.058153332Z,14.223849,134.011343,Cloud to Ground,19446,0,9
2026-08-31T11:17:49.551160052Z,14.302258,134.087057,Cloud to Ground,27601,0,13
2026-08-31T11:17:50.292440526Z,4.998804,115.50531,Cloud to Ground,-10945,0,7
2026-08-31T11:17:50.331091694Z,5.061742,115.547866,Cloud to Cloud,7903,6827,6
2026-08-31T11:17:50.310860232Z,5.001461,115.55129,Cloud to Ground,10243,0,9
2026-08-31T11:17:50.540042793Z,6.652573,117.719946,Cloud to Cloud,12859,12047,9
2026-08-31T11:17:51.271043645Z,5.226728,115.62788,Cloud to Cloud,-9835,4943,6
2026-08-31T11:17:51.285358854Z,5.051487,115.544609,Cloud to Ground,-28055,0,7
2026-08-31T11:17:51.539487019Z,10.195608,119.507638,Cloud to Cloud,6819,15935,5
2026-08-31T11:17:51.754418783Z,10.123511,119.626774,Cloud to Cloud,23482,15704,7
2026-08-31T11:17:52.472227672Z,5.07729,115.584732,Cloud to Ground,16195,0,6
2026-08-31T11:17:52.070135242Z,5.079954,115.615,Cloud to Ground,26435,0,11
2026-08-31T11:17:52.265402066Z,5.077125,115.605662,Cloud to Ground,27918,0,9
2026-08-31T11:17:52.140065668Z,5.160534,115.617347,Cloud to Ground,31137,0,16
2026-08-31T11:17:52.552116449Z,6.617802,117.589668,Cloud to Cloud,-19152,5692,7
